trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount
550,Used,t,39235,2012,Silver,4.6,Gasoline,ESC,Premium,unsp,unsp,40
550,Used,f,148543,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,0
550,CPO,t,21765,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,9
550,Used,f,33803,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Premium,unsp,45
550,New,f,5,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,Used,f,40648,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,3
550,New,t,46,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,77
550,New,f,26,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,4
550,Used,f,69311,2008,Black,5.5,Gasoline,ENC,Premium,Alloy,18,78
550,Used,f,75100,2007,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,15883,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,1
550,CPO,t,17090,2011,Silver,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,62
550,CPO,f,29400,2011,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,72
550,New,f,5,2014,unsp,4.6,Gasoline,SoA,unsp,unsp,unsp,62
430,Used,f,81672,2004,Black,4.3,Gasoline,SoA,Bose,Alloy,unsp,40
500,Used,f,122623,2000,Silver,5,Gasoline,Mtn,Premium,unsp,unsp,43
550,New,f,12,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,13,2015,unsp,4.6,Gasoline,ESC,unsp,unsp,unsp,1
550,Used,f,61182,2010,Black,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,78
550,New,f,25,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,72
550,Used,t,27162,2013,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,12
430,Used,f,103819,2002,White,4.3,Gasoline,SoA,unsp,unsp,unsp,39
500,Used,f,35279,2003,Silver,5,Gasoline,SoA,Bose,Alloy,17,58
600,Used,f,70829,2003,Silver,5.5,Gasoline,Pac,Bose,Alloy,unsp,40
550,Used,f,71101,2007,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,34240,2012,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,59
430,Used,f,101160,2003,Black,4.3,Gasoline,SoA,unsp,unsp,unsp,8
63,Used,f,41979,2008,Gray,6.3,Gasoline,Pac,Harman Kardon,Alloy,unsp,16
550,New,f,12,2015,Silver,4.6,Gasoline,New,unsp,unsp,unsp,75
550,Used,t,28863,2011,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,2
600,Used,f,68782,2005,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,72
550,New,f,10,2015,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,78
63,Used,f,40304,2011,Black,5.5,Gasoline,Pac,Bang Olufsen,unsp,unsp,6
550,Used,f,124130,2007,Silver,5.5,Gasoline,ENC,unsp,unsp,unsp,52
63,Used,f,77514,2008,Black,6.3,Gasoline,WNC,Premium,Alloy,unsp,64
550,Used,f,98875,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,42
550,Used,f,88816,2008,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,56
500,Used,f,133952,2002,unsp,5,Gasoline,WSC,unsp,Alloy,unsp,49
500,Used,f,131213,2000,Black,5,Gasoline,WSC,unsp,unsp,unsp,1
550,Used,f,72921,2007,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,11
550,Used,t,59530,2008,Gray,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,82
320,Used,f,132731,1995,unsp,3.2,Gasoline,WSC,unsp,Alloy,unsp,32
550,New,f,2,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,19,81
500,Used,f,118909,2004,Black,5,Gasoline,ESC,unsp,Alloy,unsp,58
550,Used,f,82860,2007,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,56
550,Used,f,86756,2007,White,5.5,Gasoline,ESC,Premium,Alloy,unsp,59
550,CPO,f,25302,2012,White,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,73
65,Used,f,48340,2006,Black,6,Gasoline,Pac,Premium,Alloy,unsp,63
550,Used,f,2574,2014,Black,4.6,Gasoline,ESC,Premium,unsp,unsp,76
430,Used,f,253200,2002,Gray,4.3,Gasoline,WNC,Bose,Alloy,16,95
550,Used,f,56950,2011,Silver,5.5,Gasoline,SoA,Bang Olufsen,Alloy,unsp,67
430,Used,t,99000,2003,Black,4.3,Gasoline,Mtn,unsp,Alloy,unsp,50
550,Used,f,48366,2009,Black,5.5,Gasoline,New,Premium,Alloy,unsp,72
550,New,f,10,2015,Black,4.7,Gasoline,SoA,unsp,unsp,unsp,95
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,96
550,CPO,f,25794,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,75
600,Used,f,66999,2008,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,31
430,Used,f,69963,2000,Black,4.3,Gasoline,SoA,unsp,unsp,unsp,5
550,New,f,11,2015,White,4.6,Gasoline,WSC,unsp,unsp,unsp,2
550,Used,f,36858,2008,Silver,5.5,Gasoline,WSC,Premium,Alloy,unsp,41
63,New,f,35,2015,Black,5.5,Gasoline,New,Premium,unsp,unsp,78
550,New,f,19,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,60
550,New,f,370,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,19,16
550,New,f,5,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,9
550,Used,f,53627,2007,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,7
550,New,f,12,2015,Black,4.6,Gasoline,Pac,Premium,unsp,19,82
unsp,New,f,9,2015,Black,unsp,unsp,SoA,unsp,unsp,unsp,0
550,New,f,9,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,76
550,Used,f,46619,2007,Silver,5.5,Gasoline,Pac,unsp,Alloy,unsp,60
63,New,f,10,2015,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,67
550,Used,f,27252,2009,White,5.5,Gasoline,Pac,unsp,unsp,unsp,26
63,New,f,6,2015,Silver,5.5,Gasoline,Pac,unsp,unsp,20,14
550,New,f,9,2014,Silver,4.6,Gasoline,Mtn,unsp,unsp,unsp,74
550,New,f,10,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,54
550,Used,f,61111,2007,Black,5.5,Gasoline,WNC,Harman Kardon,Alloy,unsp,63
550,New,f,5,2015,Green,4.6,Gasoline,Pac,unsp,unsp,18,81
550,CPO,f,30994,2012,Silver,4.6,Gasoline,ESC,Premium,Alloy,unsp,62
550,New,f,1,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,68
550,New,f,7,2015,White,4.6,Gasoline,Mid,unsp,unsp,19,4
550,CPO,t,28197,2010,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,23
500,Used,f,37113,2006,Silver,5,Gasoline,Pac,unsp,unsp,unsp,77
550,Used,f,11390,2013,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,90
430,Used,f,154948,2004,Blue,4.3,Gasoline,Mid,Bose,Alloy,17,48
550,Used,f,98273,2008,White,5.5,Gasoline,SoA,unsp,Alloy,unsp,57
550,CPO,f,20166,2013,Black,4.6,Gasoline,Mtn,unsp,Alloy,unsp,81
550,New,f,21,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,11,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,66
320,Used,f,138060,1997,unsp,3.2,Gasoline,SoA,unsp,unsp,unsp,9
500,Used,f,77415,2000,Gold,5,Gasoline,WSC,Premium,Alloy,unsp,59
550,Used,f,13526,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,3
550,New,f,10,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,3
500,Used,f,172858,2001,Black,5,Gasoline,SoA,unsp,unsp,unsp,1
550,New,f,16,2015,Blue,4.6,Gasoline,ENC,Premium,Alloy,19,79
500,Used,f,197424,2000,White,5,Gasoline,SoA,unsp,unsp,unsp,0
550,Used,f,135109,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,6
550,Used,f,37082,2010,Black,5.5,Gasoline,Mid,Harman Kardon,unsp,20,63
350,CPO,f,3100,2013,Black,3,Diesel,ESC,unsp,unsp,unsp,38
550,New,f,5,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1
63,Used,t,19595,2013,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,78
550,Used,f,18431,2011,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,54
550,Used,t,57932,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,76
550,CPO,f,32626,2010,Blue,5.5,Gasoline,Mid,unsp,Alloy,unsp,59
63,CPO,f,7936,2012,White,5.5,Gasoline,SoA,unsp,Alloy,unsp,60
550,Used,f,55812,2009,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,53
550,CPO,f,25311,2010,Gray,5.5,Gasoline,WSC,Premium,Alloy,unsp,70
550,New,f,16,2014,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,64
550,Used,t,15501,2013,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,82
550,Used,f,46476,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,78
550,New,f,9,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,2
550,New,f,5,2015,Black,4.6,Gasoline,Mid,unsp,Alloy,18,83
550,Used,f,23693,2011,Black,5.5,Gasoline,New,Harman Kardon,unsp,unsp,65
550,New,f,7,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,14
550,New,f,7431,2014,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,75
430,Used,f,143000,2000,unsp,4.3,Gasoline,Pac,Bose,Chrome,unsp,21
550,Used,f,42337,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,56
550,CPO,f,53582,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,12
320,Used,f,136650,1998,White,3.2,Gasoline,SoA,unsp,unsp,unsp,19
320,Used,f,85306,1999,Gold,3.2,Gasoline,SoA,unsp,Alloy,unsp,28
350,Used,f,4500,2012,Black,3,Diesel,WNC,Harman Kardon,Alloy,18,64
500,Used,f,101165,2002,Silver,5,Gasoline,Mid,unsp,Alloy,unsp,48
550,Used,f,37296,2010,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,23
430,Used,f,137242,2006,Silver,4.3,Gasoline,Mtn,Premium,unsp,unsp,32
500,Used,f,165600,2001,Black,5,Gasoline,Mtn,unsp,Alloy,unsp,18
550,Used,f,29465,2013,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,64
550,Used,f,90345,2007,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,35
350,Used,f,10645,2013,Gray,3,Diesel,WSC,Harman Kardon,Alloy,unsp,77
550,New,f,149,2015,Black,4.7,Gasoline,ESC,unsp,unsp,unsp,1
550,New,f,5,2014,Black,4.6,Gasoline,Pac,unsp,unsp,19,7
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,18,81
550,Used,f,38511,2012,Silver,4.6,Gasoline,New,Bang Olufsen,Alloy,unsp,56
550,Used,f,46669,2012,Silver,4.6,Gasoline,ESC,unsp,unsp,unsp,85
550,New,f,5,2015,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,66
550,CPO,f,37504,2011,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,35
550,New,f,1,2015,Silver,4.6,Gasoline,Pac,Premium,Alloy,unsp,75
430,Used,f,128300,2006,Black,4.3,Gasoline,Pac,Bose,unsp,unsp,46
550,New,f,12,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,unsp,5
63,New,f,12,2015,Black,5.5,Gasoline,ESC,Premium,Alloy,20,81
550,Used,f,50010,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,33
550,New,f,16,2014,unsp,4.6,Gasoline,SoA,unsp,unsp,18,18
320,Used,f,101054,1996,White,3.2,Gasoline,Pac,unsp,unsp,unsp,1
550,Used,t,56147,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,21,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,11
550,Used,t,49921,2007,Black,5.5,Gasoline,New,Harman Kardon,unsp,unsp,70
550,Used,t,18754,2013,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,67
550,Used,f,95766,2008,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,42
550,Used,f,42960,2011,White,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,86
550,New,f,25,2015,Silver,4.6,Gasoline,Pac,Premium,Alloy,unsp,68
500,Used,f,108664,2001,Gray,5,Gasoline,ENC,unsp,Alloy,unsp,31
430,Used,f,157000,2001,Black,4.3,Gasoline,WSC,Premium,Alloy,unsp,49
550,Used,f,99784,2007,unsp,5.5,Gasoline,SoA,Premium,Alloy,unsp,52
500,Used,f,2.00E+05,2001,unsp,5,Gasoline,ENC,Bose,Alloy,unsp,59
550,New,f,13,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,16,2015,Silver,4.6,Gasoline,ENC,Premium,Alloy,19,74
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,Used,f,31735,2009,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,5
320,Used,f,141251,1996,White,3.2,Gasoline,SoA,unsp,Alloy,unsp,16
65,Used,f,15421,2007,Red,6,Gasoline,Mtn,unsp,unsp,unsp,3
63,New,f,12,2015,unsp,5.5,Gasoline,SoA,Premium,unsp,20,66
550,New,f,34,2014,White,4.6,Gasoline,New,unsp,unsp,19,13
550,Used,f,28252,2009,White,5.5,Gasoline,Mid,Premium,unsp,unsp,43
550,Used,f,43903,2011,Silver,5.5,Gasoline,SoA,Premium,unsp,unsp,45
550,Used,f,89312,2009,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,56
550,Used,t,44007,2009,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,38
420,Used,f,111063,1998,Beige,4.2,Gasoline,WSC,Premium,Alloy,unsp,39
550,New,f,30,2014,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,71
550,Used,f,20667,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,59
550,Used,t,56333,2012,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,85
550,CPO,f,30771,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,20
550,Used,t,55336,2012,Silver,4.6,Gasoline,SoA,Premium,Alloy,18,72
430,Used,f,117395,2004,Silver,4.3,Gasoline,Mtn,unsp,unsp,unsp,5
430,Used,f,120432,2006,White,4.3,Gasoline,SoA,Premium,Alloy,unsp,54
550,CPO,t,57561,2009,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,73
550,New,f,8,2015,White,4.6,Gasoline,Pac,unsp,unsp,19,23
550,New,f,12,2014,Black,4.6,Gasoline,New,unsp,unsp,unsp,61
430,Used,f,48620,2002,Black,4.3,Gasoline,Mid,Bose,Alloy,unsp,71
550,Used,f,66153,2009,White,5.5,Gasoline,Mid,unsp,unsp,unsp,6
550,Used,t,17641,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0
430,Used,f,111022,2003,Black,4.3,Gasoline,ESC,unsp,unsp,unsp,45
550,New,f,9,2015,White,4.6,Gasoline,WSC,unsp,unsp,20,21
550,New,f,16,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,19,83
550,New,f,16,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0
55,Used,f,109383,2004,Black,5.4,Gasoline,Pac,Premium,Alloy,unsp,58
550,CPO,f,26683,2012,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,61
430,Used,f,101635,2006,Silver,4.3,Gasoline,Pac,Bose,Alloy,unsp,29
550,Used,t,49545,2009,Black,5.5,Gasoline,New,Premium,Alloy,unsp,67
430,Used,f,206366,2000,Silver,4.3,Gasoline,SoA,Premium,unsp,unsp,36
550,Used,f,92661,2008,Blue,5.5,Gasoline,SoA,Premium,unsp,unsp,45
550,Used,f,93789,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,8
550,New,f,8,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
500,Used,f,111119,2006,Silver,5,Gasoline,New,unsp,unsp,unsp,0
550,Used,f,81515,2007,White,5.5,Gasoline,ENC,unsp,unsp,unsp,10
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30
550,CPO,f,5440,2013,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,35
550,Used,f,64842,2009,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,27
500,Used,f,82149,2003,Black,5,Gasoline,Pac,unsp,Alloy,unsp,53
550,Used,f,24775,2011,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,30
550,Used,t,75320,2010,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,66
550,CPO,f,66158,2009,Black,5.5,Gasoline,New,Harman Kardon,unsp,unsp,60
430,Used,f,100466,2006,Black,4.3,Gasoline,New,Bose,Alloy,unsp,48
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,19,84
550,Used,t,7153,2013,White,4.6,Gasoline,Pac,unsp,unsp,unsp,2
550,Used,f,62954,2009,White,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,57
550,Used,f,53210,2010,Black,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,57
550,Used,f,23489,2010,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,77
550,Used,t,55715,2011,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,70
500,Used,f,171883,2000,Black,5,Gasoline,WSC,Premium,unsp,unsp,35
550,Used,f,21678,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,42
550,New,f,58,2015,Black,4.6,Gasoline,ESC,Premium,Alloy,19,75
550,New,f,5,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
550,Used,t,15256,2013,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0
550,New,f,33,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
550,New,f,14,2015,Blue,4.6,Gasoline,SoA,Premium,unsp,19,74
550,New,f,47,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0
500,Used,f,94175,2005,Gray,5,Gasoline,ESC,Bose,Alloy,unsp,58
550,New,f,1991,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,19,3
550,New,f,4618,2015,Blue,4.6,Gasoline,New,unsp,unsp,19,18
550,New,f,6,2015,White,4.6,Gasoline,Mid,unsp,unsp,18,95
500,Used,f,94427,2004,Red,5,Gasoline,WSC,unsp,unsp,unsp,57
550,Used,f,74243,2007,Black,5.5,Gasoline,Mid,Premium,unsp,unsp,37
550,New,f,11,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,70
550,New,f,9,2015,unsp,4.6,Gasoline,Pac,unsp,Alloy,18,90
550,New,f,16,2014,Gray,4.6,Gasoline,SoA,unsp,unsp,unsp,61
550,New,f,12,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,8,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
500,Used,f,73600,2005,Gray,5,Gasoline,WSC,Premium,unsp,unsp,37
550,Used,f,52602,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,45
550,New,f,11,2015,Green,4.6,Gasoline,ESC,Premium,unsp,unsp,37
550,New,f,5,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
420,Used,f,181424,1998,Silver,4.2,Gasoline,SoA,unsp,Alloy,unsp,18
550,New,f,10,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,Used,t,78305,2007,Silver,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,34
550,Used,f,30383,2010,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,13
550,New,f,15,2014,Blue,4.6,Gasoline,SoA,unsp,Alloy,18,54
550,Used,f,63238,2007,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,23
500,Used,f,148073,2006,Beige,5,Gasoline,Mtn,Bose,Alloy,unsp,48
550,Used,f,60990,2011,White,5.5,Gasoline,Pac,Premium,Alloy,unsp,63
55,Used,f,53444,2003,Silver,5.4,Gasoline,Mtn,Premium,Alloy,unsp,54
350,Used,f,108500,1994,Silver,3.5,Diesel,Pac,unsp,unsp,unsp,31
550,Used,f,96053,2007,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,48
550,Used,f,49679,2009,Black,5.5,Gasoline,Mtn,Harman Kardon,Alloy,unsp,60
550,New,f,18,2015,Silver,4.6,Gasoline,ESC,Premium,Alloy,19,77
550,New,f,3,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,91
550,Used,f,38867,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,63
550,CPO,t,21156,2013,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,70
550,New,f,13,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,90
550,New,f,5,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,New,f,8,2015,White,4.6,Gasoline,ENC,unsp,unsp,unsp,1
550,Used,f,16430,2011,White,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,30
550,Used,t,23495,2012,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,94
500,Used,f,55900,2003,Blue,5,Gasoline,New,unsp,Alloy,unsp,32
550,New,f,20,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,63
63,New,f,55,2015,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,65
550,Used,f,48244,2013,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,44
500,Used,f,147000,2001,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,20
550,New,f,5,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,9,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0
500,Used,f,132469,2004,Silver,5,Gasoline,ENC,unsp,Alloy,unsp,53
550,New,f,5,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,Used,f,40149,2011,Silver,5.5,Gasoline,SoA,Premium,unsp,unsp,40
550,Used,f,17648,2013,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,91
550,New,f,5,2014,Black,4.6,Gasoline,WSC,Premium,unsp,unsp,67
430,Used,t,122022,2000,Gold,4.3,Gasoline,SoA,unsp,Alloy,unsp,20
550,Used,f,51493,2010,Blue,5.5,Gasoline,SoA,unsp,unsp,unsp,31
550,Used,f,65537,2009,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,72
550,Used,f,70050,2009,Silver,5.5,Gasoline,SoA,unsp,Alloy,unsp,51
600,Used,f,19112,2012,unsp,5.5,Gasoline,ESC,Premium,Alloy,unsp,77
550,CPO,t,25220,2009,Silver,5.5,Gasoline,ENC,Premium,Alloy,unsp,47
550,New,f,13,2015,Blue,4.6,Gasoline,Mtn,Premium,Alloy,19,77
550,Used,f,79280,2007,Gold,5.5,Gasoline,WSC,unsp,unsp,unsp,86
550,Used,t,52504,2011,White,5.5,Gasoline,SoA,unsp,unsp,unsp,7
500,Used,f,98758,2000,unsp,5,Gasoline,WSC,unsp,unsp,unsp,35
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,Used,f,85952,2007,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,74
550,Used,f,110144,2008,Black,5.5,Gasoline,Mtn,unsp,Alloy,unsp,43
63,CPO,f,37053,2011,Black,5.5,Gasoline,WSC,Bang Olufsen,Alloy,unsp,80
550,New,f,12,2014,Blue,4.6,Gasoline,Pac,Premium,Alloy,unsp,66
550,New,f,49,2015,Green,4.6,Gasoline,WSC,Premium,Alloy,unsp,65
550,Used,t,66459,2010,White,5.5,Gasoline,Mid,Premium,unsp,unsp,44
550,CPO,f,17037,2013,unsp,4.6,Gasoline,Pac,Premium,Alloy,unsp,74
550,Used,f,29640,2013,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,33
550,Used,f,39201,2008,White,5.5,Gasoline,SoA,unsp,unsp,unsp,63
550,New,f,9,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,74
550,New,f,10,2015,White,4.6,Gasoline,Mid,Premium,unsp,unsp,74
430,Used,f,174380,2000,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,5
63,Used,f,29933,2011,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,74
550,New,f,8,2015,White,4.6,Gasoline,WNC,Premium,Alloy,19,63
430,Used,f,91693,2003,Silver,4.3,Gasoline,Pac,unsp,Alloy,unsp,52
500,Used,f,138596,1996,Silver,5,Gasoline,New,Premium,Alloy,unsp,23
600,New,f,9,2015,Black,6,unsp,Mid,Premium,Alloy,19,73
550,Used,t,124570,2009,unsp,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,60
550,CPO,f,31116,2012,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,69
550,CPO,f,3110,2013,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,71
63,Used,f,20177,2011,Gray,5.5,Gasoline,ENC,unsp,Alloy,unsp,58
550,Used,f,9213,2011,Silver,5.5,Gasoline,ESC,Premium,Alloy,unsp,71
500,Used,f,113012,2002,Silver,5,Gasoline,Pac,Premium,Alloy,unsp,60
550,Used,f,50513,2007,unsp,5.5,Gasoline,SoA,unsp,Alloy,unsp,57
500,Used,f,72515,2004,Gray,5,Gasoline,SoA,Premium,Alloy,unsp,58
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
430,Used,f,147667,2002,Gray,4.3,Gasoline,Pac,Bose,Alloy,unsp,19
430,Used,f,139375,2006,Black,4.3,Gasoline,Mid,unsp,Alloy,unsp,47
430,Used,f,154697,2002,Black,4.3,Gasoline,WSC,Premium,Alloy,unsp,39
550,Used,t,43229,2007,Gray,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,62
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
550,Used,f,54999,2007,unsp,5.5,Gasoline,SoA,unsp,unsp,unsp,11
550,Used,f,27686,2010,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,11
550,New,f,1,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,67
500,Used,f,96359,2001,Silver,5,Gasoline,ENC,unsp,unsp,unsp,1
63,New,f,12,2015,Black,5.5,Gasoline,Pac,unsp,Alloy,20,109
550,CPO,f,18300,2011,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,71
500,Used,f,107080,2002,Gold,5,Gasoline,Mtn,Bose,Alloy,unsp,28
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,11
550,New,f,9,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,87
550,New,f,9,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,48
550,Used,f,32232,2009,White,5.5,Gasoline,Pac,Premium,Premium,unsp,50
